ID	chrom	loc.start	loc.end	num.mark	seg.mean	seg.med	probes.Sd	estimCopy
X11.BG	1	754192	37488337	3125	0.163087050653317	0.0357870506533171	0.707811772677527	2
X11.BG	1	37517643	172492498	8787	-0.000212949346682895	0.0357870506533171	0.741979543549469	2
X11.BG	1	172510937	198618500	1982	0.595787050653317	0.587087050653317	0.849704089756291	3
X11.BG	1	198622043	221247856	1707	0.871987050653317	0.868137050653317	0.772218225426969	4
X11.BG	1	221270457	224440468	211	-0.219712949346683	-0.153212949346683	1.7302600535428	2
X11.BG	1	224472815	249212878	1988	-1.65381294934668	-1.67631294934668	0.824348280183546	1
X11.BG	2	21494	129153920	9246	0.0326870506533171	0.0357870506533171	0.687414175306627	2
X11.BG	2	129168671	215059678	6857	-0.107612949346683	-0.153212949346683	0.788601265854664	2
X11.BG	2	215073935	243052331	1999	0.129687050653317	0.0357870506533171	0.762995491538515	2
X11.BG	3	63411	197852564	15037	-0.0370129493466829	0.0357870506533171	0.852651837870651	2
X11.BG	4	69404	190915650	13387	1.77928705065332	1.79895141152187	0.751473451588236	7
X11.BG	5	38139	20197032	1375	1.06378705065332	1.00403705065332	0.676901223235842	4
X11.BG	5	20201290	124377841	6908	0.864287050653317	0.868137050653317	0.72012392125044	4
X11.BG	5	124381966	180698312	4077	1.00118705065332	1.00403705065332	0.679109114034839	4
X11.BG	6	204909	51087831	3930	0.0273870506533171	0.0357870506533171	0.816216899908795	2
X11.BG	6	51097410	154294590	7410	-0.0967129493466829	-0.153212949346683	0.680532492549374	2
X11.BG	6	154312116	170913051	1364	0.110287050653317	0.0357870506533171	0.685956399752091	2
X11.BG	7	41421	73470714	5237	-0.0225129493466829	0.0357870506533171	0.729872505403691	2
X11.BG	7	73480569	126680500	4126	-0.153212949346683	-0.153212949346683	0.746182440857655	2
X11.BG	7	126686055	159118443	2612	-0.0161129493466829	0.0357870506533171	0.70154575862183	2
X11.BG	8	172417	146292734	11949	1.74458705065332	1.76060624717175	0.728525175662945	7
X11.BG	9	204738	87157630	4351	-0.0344129493466829	0.0357870506533171	0.738647978471414	2
X11.BG	9	87173333	141054761	4180	0.113687050653317	0.0357870506533171	0.748017743380832	2
X11.BG	10	126070	135434303	9695	0.0351870506533171	0.0357870506533171	0.773876981921003	2
X11.BG	11	192764	39474379	2860	-1.66581294934668	-1.67631294934668	0.868106175689008	1
X11.BG	11	39494123	93555987	3771	0.946887050653317	1.00403705065332	0.738218154791783	4
X11.BG	11	93575056	94692899	74	-1.01991294934668	-1.00916294934668	1.65301675836763	1
X11.BG	11	94722715	108441983	1076	-1.79201294934668	-1.67631294934668	0.878154994885154	1
X11.BG	11	108464209	117257876	698	-1.35011294934668	-1.67631294934668	0.886577930414727	1
X11.BG	11	117260075	134938847	1468	0.0233870506533171	0.0357870506533171	0.796162092582961	2
X11.BG	12	189400	12023941	1109	0.0688870506533171	0.0357870506533171	0.648142232092109	2
X11.BG	12	12030306	110023689	7503	-0.0460129493466829	0.0357870506533171	0.714263031728467	2
X11.BG	12	110038454	133818115	1733	0.107287050653317	0.0357870506533171	0.706473246242273	2
X11.BG	13	19084823	49114533	2621	0.0166870506533171	0.0357870506533171	0.674466682945348	2
X11.BG	13	49131769	98373332	3612	-0.191812949346683	-0.153212949346683	0.704652495348732	2
X11.BG	13	98381813	115103150	1701	0.0547870506533171	0.0357870506533171	0.654559579281873	2
X11.BG	14	20219083	30033364	794	-1.71331294934668	-1.67631294934668	0.819362836919305	1
X11.BG	14	30052033	39186659	707	-0.998412949346683	-1.00916294934668	1.11731452244347	1
X11.BG	14	39196039	82830219	3322	-1.68681294934668	-1.67631294934668	0.844707387968243	1
X11.BG	14	82833609	107282024	1933	1.00688705065332	1.00403705065332	0.828252348212604	4
X11.BG	15	20161372	51548744	2014	0.0706870506533171	0.0357870506533171	0.811488439411962	2
X11.BG	15	51550807	60370150	668	0.578387050653317	0.587087050653317	0.869615305021726	3
X11.BG	15	60388777	102397317	3330	1.16158705065332	1.16989128172655	0.705304782082901	5
X11.BG	16	83887	90158005	5834	0.0875870506533171	0.0357870506533171	0.750513841399313	2
X11.BG	17	400959	80263427	6413	0.0626870506533171	0.0357870506533171	0.825883263974352	2
X11.BG	18	12842	78007784	5595	-0.0185129493466829	0.0357870506533171	0.693005553928181	2
X11.BG	19	247232	59093239	4835	0.0534870506533171	0.0357870506533171	0.855214788347588	2
X11.BG	20	69094	62912463	5091	-0.0157129493466829	0.0357870506533171	0.891110618410253	2
X11.BG	21	9648315	48097610	2349	0.0363870506533171	0.0357870506533171	0.809926715678655	2
X11.BG	22	16054713	51213826	2796	0.0662870506533171	0.0357870506533171	0.782442239988048	2
